price_rub,statezip,sqrtmetres_living,sqrtmetres_lot,bedrooms,bathrooms,floors,view,condition,yr_built,sqrtmetres_above,sqrtmetres_basement
56867844,59,212.74099999999999,580.625,4,4,1.5,0,5,1940,157.001,55.739999999999995
81270000,78,263.836,1241.7943,4,2,1,0,3,1952,131.918,131.918
11395000,49,100.332,975.4499999999999,3,1,1,0,3,1967,100.332,0
40170600,02,150.498,803.1205,3,1.75,1,0,3,1973,110.551,39.946999999999996
55126000,21,150.498,369.2775,3,1.75,1,0,5,1926,87.326,63.172
30100000,07,93.829,1044.5675999999999,3,1,1,0,4,1947,93.829,0
28810000,35,162.575,787.4204,4,2.5,1,0,4,1983,115.196,47.379
37840000,28,237.82399999999998,966.16,4,2.5,1,0,4,1965,118.91199999999999,118.91199999999999
39955600,118,104.048,510.95,3,1.75,1.5,0,4,1925,104.048,0
25800000,66,124.48599999999999,723.5052,2,1,1,2,3,1947,124.48599999999999,0
57663000,14,147.71099999999998,627.0749999999999,4,2,1,0,3,1951,147.71099999999998,0
47472000,03,132.847,464.5,3,1,1,0,4,1919,100.332,32.515
20984000,52,134.70499999999998,832.384,4,1,1,0,3,1943,134.70499999999998,0
67819600,34,325.15,668.88,4,2.75,2,0,3,2005,325.15,0
38270000,51,151.427,808.4158,3,2,1,0,3,1987,151.427,0
45580000,03,168.5206,464.5,4,1.75,1,0,4,1951,87.6976,80.823
7740000,66,53.882,696.75,2,1,1,0,3,1943,53.882,0
50310000,21,155.143,424.73879999999997,3,2,1.5,0,3,1931,155.143,0
42828000,19,105.90599999999999,769.3978,2,2,1,0,3,1924,105.90599999999999,0
32594000,03,74.32,592.702,2,1,1,2,3,1940,74.32,0
39732000,03,120.77,239.682,3,1.75,1,0,5,1919,76.178,44.592
33368000,35,226.676,664.6995,4,2.5,2,0,3,1993,226.676,0
21930000,61,138.421,777.6659,3,2,1.5,0,3,1984,138.421,0
57190000,13,167.22,887.1949999999999,3,2.75,1,0,4,1966,122.628,44.592
47300000,13,170.007,850.2207999999999,3,2,1,0,5,1959,170.007,0
52116000,23,139.35,364.168,3,1,1,0,3,1947,92.89999999999999,46.449999999999996
28724000,66,205.309,564.832,4,2.5,1,2,4,1965,130.989,74.32
30960000,37,117.98299999999999,122.9067,3,2,3,0,3,2006,117.98299999999999,0
20210000,64,105.90599999999999,160.71699999999998,2,1,1.5,0,3,2007,93.829,12.077
30530000,37,113.338,110.1794,3,2,3,0,3,2007,113.338,0
32250000,36,69.675,132.847,2,2.5,2,0,3,2006,69.675,0
31992000,06,182.084,863.9699999999999,4,1.75,1,0,5,1979,124.48599999999999,57.598
41194000,37,127.273,278.7,3,1,1.5,0,3,1924,127.273,0
43086000,03,93.829,401.328,2,1,1,0,5,1924,93.829,0
21070000,05,117.054,641.7532,3,1.75,1,0,3,1994,117.054,0
42716200,20,161.646,537.1478,3,2.5,2,0,4,1989,161.646,0
29842000,82,248.04299999999998,931.4154,4,1.5,2,0,3,1996,248.04299999999998,0
17114000,35,66.88799999999999,668.88,2,1,1,0,5,1943,66.88799999999999,0
37883000,32,228.534,408.6671,3,2.5,2,0,3,2007,228.534,0
70520000,30,340.943,650.3,4,2.5,2,0,3,2005,340.943,0
16770000,73,145.853,785.8411,3,1.75,1,0,3,1991,145.853,0
58050000,02,276.842,2601.2,3,3,1,0,3,1981,169.078,107.764
25370000,05,144.924,390.18,3,2.5,2,0,3,2003,144.924,0
30555800,55,150.498,688.389,3,2.5,1,0,5,1955,150.498,0
23736000,10,105.90599999999999,464.5,3,1,1,0,3,1960,105.90599999999999,0
39560000,45,253.617,1846.5733,2,1.5,1,0,4,1976,145.853,107.764
75680000,75,197.87699999999998,3267.2001,3,2,1,0,4,1989,197.87699999999998,0
31820000,07,165.362,376.245,3,2.5,2,0,3,2001,165.362,0
29756000,35,195.09,363.7964,4,2.5,2,0,3,2009,195.09,0
14835000,49,105.90599999999999,817.52,3,1,1,0,3,1972,105.90599999999999,0
32675700,54,157.001,849.4775999999999,3,1.5,1,0,4,1956,105.90599999999999,51.095
40248000,03,107.764,557.4,2,1,1,0,4,1942,79.89399999999999,27.869999999999997
41022000,42,159.78799999999998,582.483,4,2.75,2,0,3,1978,159.78799999999998,0
45494000,23,112.40899999999999,309.1712,3,1,1.5,0,4,1924,112.40899999999999,0
26832000,116,116.5895,127.6446,3,1.5,3,0,3,2004,116.5895,0
28044600,43,81.752,713.7506999999999,2,1,1,0,3,1942,81.752,0
30960000,116,97.545,855.2374,3,1,1.5,0,3,1954,97.545,0
37668000,54,153.285,1202.126,3,1.75,1,0,4,1961,153.285,0
30960000,43,145.853,879.4843,3,1,1,0,3,1954,145.853,0
50310000,28,171.86499999999998,718.5815,3,1.75,1,0,4,1983,171.86499999999998,0
22790000,61,133.77599999999998,719.1388999999999,3,2.5,1,0,4,1983,92.89999999999999,40.876
32250000,22,133.77599999999998,815.1975,3,1.75,1,0,3,1973,133.77599999999998,0
28079000,75,168.149,1149.6375,3,1,2,0,3,1970,168.149,0
13760000,66,109.622,868.615,2,1,1,0,3,1918,109.622,0
135020000,38,285.203,543.465,4,3.75,2,0,5,1927,222.95999999999998,62.242999999999995
63210000,30,314.931,484.1019,5,2.75,2,0,3,2004,314.931,0
34400000,03,136.563,568.548,2,1,1,0,2,1940,136.563,0
68800000,19,248.97199999999998,668.88,4,2.5,1,0,3,1952,128.202,120.77
81689680,78,212.74099999999999,992.8222999999999,4,2.25,2,0,3,1978,212.74099999999999,0
34830000,55,183.94199999999998,752.49,3,1.75,1,0,4,1949,121.699,62.242999999999995
34314000,35,266.623,863.2267999999999,4,2.5,2,0,3,1979,235.96599999999998,30.657
62780086,21,170.936,441.275,3,2,1,0,5,1951,93.829,77.107
22360000,79,151.427,744.8722,3,2,1,0,3,2003,151.427,0
64650500,38,174.652,501.65999999999997,2,2,1.5,0,3,1902,174.652,0
27950000,76,165.362,1216.5255,3,1.75,1,0,4,1983,165.362,0
29665700,63,216.457,580.625,4,2,1,0,4,1941,130.06,86.39699999999999
39345000,68,170.936,374.387,3,1.75,1,0,5,1925,97.545,73.39099999999999
33454000,54,216.457,998.675,5,2,1,0,4,1962,110.551,105.90599999999999
44290000,29,297.28,601.3417,4,2.5,2,0,3,2005,297.28,0
35690000,07,181.155,823.8371999999999,3,2.25,1,0,3,1964,125.41499999999999,55.739999999999995
46010000,03,96.616,513.4583,2,1,1,0,3,1951,96.616,0
46440000,59,182.084,331.1885,4,4.25,2,0,3,1940,182.084,0
45150000,03,255.475,353.02,5,3,1.5,0,5,1926,162.575,92.89999999999999
49020000,75,179.297,3363.9089999999997,3,1.75,1,0,3,1977,179.297,0
24355200,63,184.12779999999998,595.1174,4,2.5,2,0,3,2004,184.12779999999998,0
94600000,38,245.256,376.245,3,2.75,1.5,0,5,1926,162.575,82.681
71380000,02,171.86499999999998,4706.4998,4,2.5,1,0,3,1978,132.847,39.018
42570000,11,180.226,849.4775999999999,4,2.25,1,0,4,1956,132.847,47.379
25116300,66,263.836,668.7871,5,3,1,0,3,2003,158.85899999999998,104.97699999999999
35690000,22,176.51,949.9954,5,1.5,1,0,3,1961,104.97699999999999,71.533
25441552,12,130.989,594.56,5,1,1,0,5,1955,89.184,41.805
38700000,45,234.108,791.0435,4,2.5,2,0,3,1999,234.108,0
118766000,57,293.56399999999996,884.8725,4,3.75,2.5,0,3,1997,293.56399999999996,0
73702000,19,345.58799999999997,2698.0947,4,3,2,0,3,1991,345.58799999999997,0
42995700,46,169.078,139.4429,3,3.5,2,0,3,2014,132.847,36.231
39990000,22,144.924,802.656,3,2,1,0,5,1967,144.924,0
28294000,10,148.64,552.9408,3,1,1,0,4,1964,106.835,41.805
40850000,02,114.267,1068.5357999999999,3,2,1,0,4,1984,114.267,0
21930000,07,89.184,752.49,3,1,1,0,3,1955,89.184,0
37410000,64,117.98299999999999,371.59999999999997,3,1,1.5,2,3,1928,117.98299999999999,0
58910000,13,261.049,715.3299999999999,3,2.5,2,0,3,2001,261.049,0
61490000,34,200.664,518.4748999999999,2,2.5,1,0,3,2002,200.664,0
67080000,04,234.108,199.92079999999999,3,3,1.5,0,3,1925,144.924,89.184
29670000,46,109.622,78.4076,2,1.5,2,0,3,2005,91.97099999999999,17.651
30530000,29,168.149,461.71299999999997,4,2.25,2,0,3,2003,168.149,0
24252000,61,156.072,1459.5519,3,2.5,1,0,3,1994,115.196,40.876
20984000,24,84.539,487.72499999999997,3,1,1,0,4,1971,84.539,0
83205000,33,301.925,538.5413,3,3.75,2,2,4,1951,220.173,81.752
32250000,42,185.79999999999998,677.6125999999999,3,1.5,1,0,3,1965,141.208,44.592
45365000,28,214.599,7324.607599999999,3,1.75,1,0,3,1977,163.504,51.095
85484000,33,233.179,588.8931,3,2.25,1.5,2,5,1932,168.149,65.03
26918000,55,122.628,576.4445,3,1.75,1,0,5,1948,122.628,0
26144000,22,83.61,696.75,3,1,1,0,4,1972,83.61,0
58050000,43,235.96599999999998,713.472,3,2.5,2,1,4,1940,235.96599999999998,0
26230000,35,195.09,862.8552,4,1,1,0,4,1968,97.545,97.545
24080000,48,111.47999999999999,580.625,3,1,1,0,3,1943,85.468,26.012
82560000,30,345.58799999999997,1412.08,5,4,2,0,3,2005,345.58799999999997,0
43000000,20,163.504,421.6731,3,2.25,2,0,3,1988,163.504,0
23645700,76,155.143,688.8534999999999,3,1.75,1,0,3,1987,122.628,32.515
39181600,32,224.81799999999998,766.6107999999999,3,2.5,2,0,3,1998,224.81799999999998,0
83420000,57,323.292,1410.6865,5,3,2,0,4,1964,323.292,0
26909400,05,151.427,415.5417,4,2.5,2,0,3,2003,151.427,0
46010000,52,217.386,520.24,4,2.5,2,0,3,1921,217.386,0
36722000,37,85.468,351.162,2,1,1,0,3,1910,85.468,0
34830000,03,84.539,602.9209999999999,2,1,1,0,3,1942,84.539,0
41280000,64,106.835,459.3905,3,1,1,2,3,1943,106.835,0
62350000,23,232.25,443.5046,3,1.5,1.5,2,3,1940,134.70499999999998,97.545
23048000,48,179.297,613.14,4,2,1,0,4,1967,95.687,83.61
41968000,21,147.71099999999998,236.89499999999998,3,2.5,3,0,3,1985,147.71099999999998,0
65360000,02,309.35699999999997,687.3670999999999,4,2.5,2,0,3,2009,309.35699999999997,0
64925700,19,242.469,674.0824,3,2.5,2,0,3,2014,242.469,0
22695400,12,154.0282,250.82999999999998,3,2.5,2,0,3,2014,154.0282,0
39560000,21,148.64,132.9399,3,3.5,2,0,3,2006,115.196,33.443999999999996
34395700,116,120.3984,97.6379,3,3,3,0,3,2009,120.3984,0
31820000,42,118.91199999999999,77.5715,2,2.25,2,0,3,2009,100.332,18.58
38768800,51,233.179,493.39189999999996,4,3.25,2,0,3,2009,233.179,0
53922000,28,251.759,322.8275,3,3.5,2,0,3,2005,153.285,98.47399999999999
42570000,42,162.575,143.8092,3,2.5,3,0,3,2013,162.575,0
26660000,54,132.847,1848.8029,3,1,1.5,0,4,1927,132.847,0
18490000,48,122.628,823.5585,2,1,1,0,4,1943,122.628,0
54180000,27,254.546,4004.0829,4,2.5,2,0,3,1993,254.546,0
22962000,49,231.78549999999998,408.76,3,2.5,2,0,3,2007,231.78549999999998,0
77400000,57,213.67,2301.4117,6,2.75,1.5,0,4,1950,213.67,0
31390000,54,120.77,1137.096,3,1.5,1,0,3,1963,120.77,0
46827000,30,207.167,967.4606,4,2.5,1,0,5,1974,134.70499999999998,72.462
51514000,36,187.658,255.475,4,2.75,1,0,3,1917,93.829,93.829
70090000,03,185.79999999999998,353.02,4,2.25,2,0,3,2001,185.79999999999998,0
21844000,55,98.47399999999999,760.5722999999999,2,1,1,0,4,1952,98.47399999999999,0
63640000,21,193.232,445.91999999999996,2,1.75,1,0,5,1923,100.332,92.89999999999999
19350000,49,188.587,2306.6141,3,2,1,0,4,1979,113.338,75.249
79550000,03,249.90099999999998,650.3,3,2.5,2,0,5,1943,170.936,78.965
110510000,08,300.996,1003.3199999999999,4,2.5,1,0,3,1946,209.95399999999998,91.042
46182000,19,143.995,1200.268,3,2.5,2,0,5,1999,143.995,0
28810000,68,137.492,290.9628,4,2,1,0,5,1910,68.746,68.746
72240000,14,282.416,260.12,4,2.75,2,0,3,1906,195.09,87.326
19264000,49,144.924,678.17,3,1.5,1,0,4,1964,96.616,48.308
33970000,29,209.025,349.02529999999996,3,2.5,2,0,3,2006,209.025,0
38700000,59,102.19,427.34,3,1,1,0,3,1917,102.19,0
58566000,42,157.93,590.4724,3,1,1.5,0,3,1907,157.93,0
77228000,78,248.97199999999998,2602.5006,5,1.5,1,0,4,1963,134.70499999999998,114.267
31820000,37,74.32,213.2984,3,1,1,0,4,1908,74.32,0
36894000,34,125.41499999999999,586.6635,2,1.75,1,0,3,2005,125.41499999999999,0
12900000,10,76.178,713.472,3,1,1.5,0,3,1910,76.178,0
47730000,15,293.56399999999996,396.683,3,2.5,2,0,3,2006,246.185,47.379
28036000,35,159.78799999999998,2601.2,3,2.75,1,0,4,1958,159.78799999999998,0
19350000,82,156.072,627.5395,3,2.5,2,0,3,1994,156.072,0
21078600,82,120.77,739.2982,3,1.75,1,0,3,1996,120.77,0
57190000,09,203.451,963.3729999999999,3,2.5,2,0,3,1987,203.451,0
46010000,20,159.78799999999998,372.1574,3,2.5,2,0,3,1994,159.78799999999998,0
26230000,27,107.764,1093.9904,3,1,1,0,3,1968,107.764,0
18490000,79,112.40899999999999,750.1675,3,1.75,1,0,4,1983,112.40899999999999,0
37195000,37,183.94199999999998,473.78999999999996,3,1.75,1,0,3,1965,117.98299999999999,65.959
56330000,09,277.771,526.6501,4,2.5,2,0,3,2003,277.771,0
22893200,29,132.847,891.8399999999999,3,1.5,1,0,4,1966,132.847,0
21036890,65,191.374,374.387,3,2.5,2,0,3,1999,191.374,0
39560000,63,207.167,4922.1206999999995,4,3,2,0,3,1991,207.167,0
31820000,41,287.061,1732.1205,4,2.5,2,0,3,1995,287.061,0
16254000,71,157.93,294.5859,2,2,1,0,5,1927,78.965,78.965
70520000,118,233.179,511.2287,3,2.5,2,2,3,1995,233.179,0
37732500,116,149.569,601.992,3,1.75,1,0,4,1947,149.569,0
104060000,03,339.085,648.6278,4,2.75,2,2,4,1951,235.03699999999998,104.048
51600000,22,233.179,3543.2989,4,2,1,0,3,1960,233.179,0
50654000,33,103.119,557.4,3,1,1.5,0,5,1932,103.119,0
50740000,59,153.285,571.3349999999999,3,2,2,0,4,1926,153.285,0
41271400,76,183.94199999999998,1128.735,3,2,1,0,3,1994,183.94199999999998,0
18060000,64,81.752,107.4853,2,1.5,2,0,3,2007,81.752,0
64070000,78,138.421,910.42,3,1.75,1,0,4,1947,105.90599999999999,32.515
72283000,04,234.108,501.65999999999997,3,2,1.5,0,4,1906,130.989,103.119
36120000,34,169.078,2073.528,3,1.75,1,0,3,1977,116.125,52.952999999999996
72240000,09,317.71799999999996,780.8245,4,2.5,2,0,3,2000,317.71799999999996,0
58627576,51,292.635,676.0332999999999,4,2.5,2,0,3,2006,292.635,0
51600000,40,146.78199999999998,688.9463999999999,3,1.75,1,0,3,1967,106.835,39.946999999999996
32680000,118,154.214,769.3049,3,2,1,0,3,1949,154.214,0
14491000,76,102.19,940.6125,3,1,1,0,3,1969,102.19,0
30530000,37,117.98299999999999,297.28,2,1,1,0,4,1920,89.184,28.799
23822000,52,134.70499999999998,580.625,4,1,1,0,3,1964,91.97099999999999,42.734
20296000,41,170.007,881.1564999999999,4,2.25,1,0,4,1989,111.47999999999999,58.527
23220000,10,120.77,383.3983,3,1.75,1,0,4,1918,60.385,60.385
60200000,46,215.528,510.95,2,1.75,1.5,2,3,1925,159.78799999999998,55.739999999999995
36550000,54,156.072,886.7305,4,2.75,1,0,4,1979,100.332,55.739999999999995
54610000,46,213.67,510.95,3,2.5,1.5,0,4,1921,185.79999999999998,27.869999999999997
43881500,21,130.06,371.59999999999997,3,1.75,1,0,3,1951,80.823,49.236999999999995
82560000,21,223.88899999999998,423.62399999999997,4,2.25,2,2,5,1929,167.22,56.669
21844000,05,137.492,694.8919999999999,3,2,1,0,4,1992,137.492,0
25714000,07,129.131,894.0695999999999,3,1,1.5,0,4,1954,129.131,0
15050000,05,77.107,250.7371,2,1,1,0,3,1996,77.107,0
13545000,61,68.746,836.3787,2,1,1,0,3,1949,68.746,0
49880000,03,180.226,557.4,5,2,1,0,5,1945,90.113,90.113
10727640,76,124.48599999999999,1449.24,3,1,1,0,4,1978,124.48599999999999,0
24510000,116,74.32,579.696,2,1,1,0,3,1954,74.32,0
20812000,12,121.699,896.0205,3,1.75,1,0,3,1979,121.699,0
72240000,08,216.457,371.59999999999997,4,1.75,2,0,5,1924,120.77,95.687
40832800,37,130.06,115.4747,2,3.25,3,0,3,2000,130.06,0
42140000,75,219.244,405.6943,4,2.5,2,0,3,2003,219.244,0
39990000,22,170.936,534.3607999999999,3,2.25,2,0,3,2003,170.936,0
44290000,32,248.97199999999998,666.8362,4,2.5,2,0,3,2004,248.97199999999998,0
36980000,66,361.381,663.3059999999999,3,3.75,1,2,3,1943,222.03099999999998,139.35
21792400,17,130.06,802.656,3,2,1,0,5,1968,130.06,0
30530000,41,222.95999999999998,901.2229,3,2.5,1,0,3,1990,222.95999999999998,0
63640000,25,271.268,4306.3795,4,2.25,2,0,4,1998,271.268,0
16077700,17,129.131,120.9558,2,2,2,0,3,1986,129.131,0
26316000,35,156.072,1039.8297,3,2.5,2,0,3,1984,156.072,0
43860000,11,189.516,817.52,4,1.5,1,0,4,1961,94.758,94.758
29670000,21,100.332,371.59999999999997,2,1,1,0,3,1940,100.332,0
75250000,37,211.81199999999998,397.61199999999997,3,2.75,1,0,5,1917,118.91199999999999,92.89999999999999
60200000,32,417.121,473.6971,4,3.5,2,0,3,2006,314.931,102.19
42995700,26,259.9342,415.5417,4,2.5,2,0,3,2012,259.9342,0
63554000,02,261.049,501.65999999999997,3,2.5,2,0,3,2005,261.049,0
31218000,41,348.6537,669.2515999999999,4,2.5,2,0,3,2008,309.9144,38.7393
67252000,20,363.239,752.0255,4,3.5,2,0,3,2007,290.777,72.462
27950000,46,97.545,149.4761,2,2.5,2,0,3,2005,97.545,0
41710000,37,148.64,399.46999999999997,4,1,1.5,0,4,1916,148.64,0
38872000,54,240.611,929.1858,4,2.25,1,0,4,1968,124.48599999999999,116.125
22785700,41,159.78799999999998,906.0536999999999,4,2.25,1,0,4,1978,104.048,55.739999999999995
23005000,70,147.71099999999998,1106.8106,3,1.75,1,2,3,1957,101.261,46.449999999999996
48590000,34,226.676,2098.9826,4,2.5,2,0,3,1996,226.676,0
46010000,03,126.344,94.3864,3,2.5,3,0,3,2003,121.699,4.645
33454000,03,84.539,650.3,2,1,1,0,3,1952,84.539,0
34400000,55,129.131,668.88,4,1.5,1,0,3,1965,105.90599999999999,23.224999999999998
22704000,76,136.563,1376.8709,3,1.5,1,0,4,1958,136.563,0
59340000,20,271.268,920.0816,4,2.5,2,0,4,1990,271.268,0
35432000,76,181.155,4854.5824,3,1.75,1,0,4,1985,181.155,0
59770000,09,222.03099999999998,423.1595,3,2.5,2,0,3,2006,222.03099999999998,0
21199000,61,117.98299999999999,1077.6399999999999,3,1.5,1,0,4,1964,117.98299999999999,0
19780000,35,88.255,702.324,2,1,1,0,3,1958,88.255,0
70520000,04,211.81199999999998,618.7139999999999,4,2.25,1.5,2,3,1940,182.084,29.727999999999998
12470000,48,93.829,510.02099999999996,3,1,1,0,3,1954,93.829,0
37539000,21,117.054,464.5,2,1,1,0,3,1951,96.616,20.438
57792000,34,243.398,2005.4323,3,2.5,2,0,3,1992,243.398,0
58480000,03,216.457,371.59999999999997,3,2.25,1.5,2,5,1927,141.208,75.249
64543000,08,201.593,226.676,5,3,1.5,0,4,1911,134.70499999999998,66.88799999999999
47300000,55,227.605,881.4352,5,2,1,0,4,1900,115.196,112.40899999999999
22919000,41,174.652,709.0128,4,1.75,1,0,4,1978,109.622,65.03
53234000,21,213.67,315.86,4,2,1.5,0,5,1915,143.995,69.675
34830000,34,115.196,1338.1316,3,2,1,0,3,1988,115.196,0
25800000,55,76.178,357.1076,2,1,1,0,4,1916,76.178,0
19866000,35,142.137,592.2375,4,2,2,0,3,1942,142.137,0
67940000,40,269.40999999999997,1129.664,5,3.25,1,0,4,1967,175.581,93.829
34400000,116,115.196,359.2443,4,2.75,1,0,3,1987,74.32,40.876
81700000,29,384.606,1244.1168,4,3.5,2,0,3,2000,384.606,0
38700000,10,208.096,717.6524999999999,4,2,1,0,5,1956,104.048,104.048
51170000,21,137.492,464.5,3,2,1,0,4,1928,69.675,67.817
28552000,35,210.88299999999998,824.5803999999999,3,2.25,1,0,3,1977,128.202,82.681
13330000,68,116.125,580.625,3,1,1,0,2,1949,95.687,20.438
34400000,54,179.297,905.4963,5,2,1,0,4,1962,94.758,84.539
30014000,29,157.93,724.62,4,1.75,1,0,5,1981,104.048,53.882
45494000,118,147.71099999999998,596.418,3,1,1,0,3,1944,147.71099999999998,0
34830000,22,174.652,929,5,1.75,1,0,3,1963,89.184,85.468
54627200,21,152.356,393.89599999999996,4,1.75,1,0,5,1921,85.468,66.88799999999999
46440000,64,241.54,472.3965,3,1.5,1,0,4,1940,130.06,111.47999999999999
34572000,14,65.959,108.9717,2,1,2,0,4,1943,65.959,0
28374152,55,135.634,468.216,3,1.5,1,0,3,1971,102.19,33.443999999999996
25800000,41,193.232,912.9282999999999,3,2.5,2,0,3,1989,193.232,0
45150000,45,244.327,856.1664,5,2.5,2,0,3,2003,244.327,0
51815000,51,256.404,636.365,4,2.5,2,0,3,1999,256.404,0
34400000,54,155.143,1120.0023999999999,4,2,1,0,3,1955,155.143,0
38270000,64,184.87099999999998,438.9525,4,1.75,1.5,0,4,1944,110.551,74.32
33970000,46,122.628,169.4496,2,1,1.5,0,4,1909,122.628,0
43860000,03,208.096,353.02,3,1.5,2,0,3,1929,127.273,80.823
62178000,78,182.084,806.372,4,2.25,1,0,4,1959,119.841,62.242999999999995
43258000,05,240.611,10116.81,3,2,2,0,3,1988,183.94199999999998,56.669
57835000,30,243.398,623.0803,4,2.75,2,0,3,2000,243.398,0
73960000,13,257.33299999999997,848.7343999999999,3,2.5,2,0,3,1991,257.33299999999997,0
40875800,19,196.019,929.4644999999999,3,1,1,0,5,1924,103.119,92.89999999999999
25370000,35,212.74099999999999,421.6731,4,2.5,2,0,3,2001,212.74099999999999,0
122550000,62,460.784,557.4,4,4.25,2.5,0,3,1909,341.872,118.91199999999999
21500000,48,103.119,2420.1378999999997,2,1,1,0,3,1951,103.119,0
56588000,32,307.49899999999997,572.8213999999999,4,2.75,2,0,3,2008,307.49899999999997,0
7138000,48,83.61,797.082,2,1,1,0,3,1918,83.61,0
58910000,118,180.226,679.3777,3,1.75,1,1,4,1960,133.77599999999998,46.449999999999996
18060000,12,147.71099999999998,707.6193,3,1.75,2,0,3,1986,147.71099999999998,0
55975680,32,272.197,562.045,3,2.5,2,0,3,2008,272.197,0
30100000,48,189.516,2104.4637,4,2.5,2,0,3,2011,189.516,0
26230000,21,92.89999999999999,84.0745,2,2.25,3,0,3,2006,92.89999999999999,0
55470000,04,160.71699999999998,114.1741,3,3.25,2,2,3,2008,122.628,38.089
33110000,36,113.338,445.91999999999996,3,1,1,0,3,1901,113.338,0
73960000,13,284.274,1123.6254999999999,3,2.25,2,0,3,1983,284.274,0
33970000,76,270.339,464.5,4,2.5,2,0,3,2002,270.339,0
22360000,24,97.545,543.465,3,1.75,1,0,3,1980,97.545,0
16893840,49,144.924,683.0008,3,2,1,0,3,1992,144.924,0
36550000,37,156.072,278.7,3,1.75,1,2,4,1900,78.036,78.036
31734000,10,143.995,790.4861,3,2,1,0,3,1959,106.835,37.16
30091400,35,204.38,676.1261999999999,3,2.5,2,0,3,1990,204.38,0
55900000,38,161.646,232.25,2,2.5,2,2,3,1994,112.40899999999999,49.236999999999995
25795700,10,112.40899999999999,884.8725,3,1,1,0,3,1955,112.40899999999999,0
16340000,49,147.71099999999998,1091.1105,3,2.25,1,0,3,1978,101.261,46.449999999999996
56674000,116,296.351,1056.7375,4,2.5,1,0,5,1946,205.309,91.042
42140000,64,178.368,502.12449999999995,3,1.75,1,2,4,1947,89.184,89.184
35690000,34,124.48599999999999,433.2856,2,1.75,1,0,3,2004,124.48599999999999,0
64500000,33,157.93,780.36,3,1.75,1,0,3,1947,135.634,22.296
60200000,37,214.599,331.65299999999996,4,2.5,1.5,0,3,1927,138.421,76.178
36550000,06,140.279,4087.6,3,1.75,1,0,3,1989,115.196,25.083
55212000,09,248.04299999999998,936.6178,3,2.5,1,0,3,1987,248.04299999999998,0
56330000,13,191.374,786.8629999999999,4,2.25,1,0,3,1983,133.77599999999998,57.598
117390000,08,194.161,557.4,3,2.5,1.5,0,4,1928,194.161,0
39388000,15,287.061,2161.3185,5,2.5,1,0,3,1957,277.771,9.29
28380000,68,115.196,143.6234,2,2.5,2,0,3,2007,115.196,0
33105700,54,172.79399999999998,342.801,3,2.5,2,0,3,2000,172.79399999999998,0
48160000,43,185.79999999999998,682.8149999999999,3,1.5,1,0,3,1953,185.79999999999998,0
81700000,57,232.25,8579.0363,4,1.75,1,0,4,1970,139.35,92.89999999999999
39990000,75,169.078,1890.4221,4,2.25,1,0,5,1977,124.48599999999999,44.592
36550000,22,169.078,748.5881999999999,3,2.25,1,0,3,1974,117.054,52.024
27090000,64,98.47399999999999,534.175,3,2,1,0,3,1981,98.47399999999999,0
45580000,09,181.155,920.2674,3,2.5,2,0,3,1988,181.155,0
34314000,59,87.326,445.91999999999996,2,1,1,0,4,1911,87.326,0
14448000,12,113.338,331.4672,2,1.5,1.5,0,4,1976,113.338,0
162256200,78,388.322,1666.1615,5,3.5,2,0,3,2004,388.322,0
32164000,75,111.47999999999999,910.42,3,1,1,0,4,1971,111.47999999999999,0
63640000,116,370.671,1755.5312999999999,5,3.75,2,0,3,1937,287.061,83.61
